10153227,ask stakeholders views,1402573743000
10153227,suspension ground applicable,1402573744000
10153227,coordination of application,1402573745000
10153227,by law,1402573747000
10153227,creating environmental permit decision,1402573749000
10153227,set decision status,1402573749000
10153227,decision date prior to decision,1402573754000
10153227,generating decision environmental permit,1402573755000
10153227,submit decision,1402574570000
10153227,phase decision ready,1402574577000
10153227,record date of decision environmental permit,1402574577000
10156963,procedure change,1402581259000
10156963,start WABOprocedure,1402581263000
10156963,request complete,1402581263000
10593326,register submission date request,1402639113000
10593326,OLO messaging active,1402640144000
10593326,send confirmation receipt,1402640144000
10593326,phase application received,1402640144000
10593326,send confirmation receipt,1402640146000
10593326,forward to the competent authority,1402640329000
10593326,enter senddate acknowledgement,1402640329000
10593326,regular procedure without MER,1402640333000
10593326,start WABOprocedure,1402640335000
10593326,create procedure confirmation,1402640336000
10593326,publish,1402640337000
10593326,create subcases completeness,1402640339000
10593326,registration date publication,1402640339000
10593326,procedure change,1402640343000
10593326,create publication document,1402640361000
10186788,enter receipt of additional data,1402644264000
10186788,phase additional information received,1402644269000
10186788,send confirmation receipt additional data,1402644270000
10186788,request complete,1402644274000
10593326,request complete,1402652103000
0,procedure change,1402662935000
0,request complete,1402662938000
0,send letter in progress,1402662940000
0,phase application receptive,1402662940000
0,treat subcases content,1402662945000
0,completed subcases content,1402662946000
0,procedure change,1402662947000
0,article 34  WABO applies,1402662952000
0,assessment of content completed,1402662954000
0,phase advice known,1402662999000
0,grounds for refusal,1402663000000
0,ask stakeholders views,1402663002000
0,suspension ground applicable,1402663004000
0,coordination of application,1402663009000
0,by law,1402663036000
0,creating environmental permit decision,1402663039000
0,set decision status,1402663040000
0,decision date prior to decision,1402663047000
0,generating decision environmental permit,1402663049000
0,submit decision,1402665421000
0,phase decision ready,1402665424000
0,record date of decision environmental permit,1402665424000
10153227,set decision phase decision permitting decided,1402901685000
10153227,phase decision taken,1402901687000
10153227,register objection and appeal periods,1402901688000
10153227,create monitoring case,1402901688000
10153227,creating cover letter decision,1402901703000
10153227,transcript decision environmental permit to stakeholders,1402901708000
10153227,enter senddate decision environmental permit,1402901860000
10153227,start decision phase decision permitting sent,1402901865000
10153227,enter senddate decision environmental permit,1402901868000
10153227,enter senddate decision,1402901868000
10153227,phase decision sent,1402901868000
10186160,request complete,1402910907000
10186160,term for supplying missing data,1402910910000
10186160,create letter requesting missing data,1402910911000
10186160,retrieve missing data,1402910914000
10051546,phase additional information received,1402911988000
10051546,send confirmation receipt additional data,1402911988000
10051546,MER present in supplement,1402985983000
10051546,request complete,1402985986000
10621240,register submission date request,1402990693000
10621240,OLO messaging active,1402991212000
10621240,send confirmation receipt,1402991212000
10621240,phase application received,1402991212000
10621240,send confirmation receipt,1402991214000
10621240,forward to the competent authority,1402991358000
10621240,enter senddate acknowledgement,1402991358000
10621240,regular procedure without MER,1402991364000
10621240,create procedure confirmation,1402991370000
10621240,start WABOprocedure,1402991370000
10621240,publish,1402991372000
10621240,create subcases completeness,1402991374000
10621240,registration date publication,1402991374000
10621240,procedure change,1402991379000
10621240,request complete,1402991384000
10621240,create publication document,1402991402000
10457489,send letter in progress,1403004096000
10457489,phase application receptive,1403004096000
10457489,create subcases content,1403004099000
10457489,procedure change,1403004104000
10457489,article 34  WABO applies,1403004108000
10457489,grounds for refusal,1403004113000
10457489,phase advice known,1403004113000
10457489,ask stakeholders views,1403004116000
10457489,suspension ground applicable,1403004133000
10457489,coordination of application,1403004138000
10457489,by law,1403004142000
10457489,creating environmental permit decision,1403004144000
10457489,set decision status,1403004144000
10457489,decision date prior to decision,1403004152000
10457489,generating decision environmental permit,1403004162000
10457489,submit decision,1403004168000
10457489,phase decision ready,1403004172000
10457489,record date of decision environmental permit,1403004172000
10457489,set decision phase decision permitting decided,1403004181000
10457489,register objection and appeal periods,1403004210000
10457489,phase decision taken,1403004210000
10457489,creating cover letter decision,1403004218000
10457489,transcript decision environmental permit to stakeholders,1403004225000
10457489,enter senddate decision environmental permit,1403004746000
10457489,start decision phase decision permitting sent,1403004752000
10457489,enter senddate decision,1403004767000
10457489,phase decision sent,1403004767000
10457489,enter senddate decision environmental permit,1403004767000
10457489,objection lodged against decision,1403004767000
10548783,request complete,1403008607000
10548783,send letter in progress,1403008612000
10548783,phase application receptive,1403008612000
10548783,create subcases content,1403008614000
10548783,procedure change,1403008681000
10548783,article 34  WABO applies,1403008685000
10548783,grounds for refusal,1403008688000
10548783,phase advice known,1403008688000
10548783,ask stakeholders views,1403008690000
10548783,suspension ground applicable,1403008696000
10548783,coordination of application,1403008698000
10548783,by law,1403008703000
10548783,set decision status,1403008706000
10548783,creating environmental permit decision,1403008706000
10548783,decision date prior to decision,1403008716000
10548783,generating decision environmental permit,1403008719000
10548783,submit decision,1403008722000
10548783,phase decision ready,1403008729000
10548783,record date of decision environmental permit,1403008729000
10548783,set decision phase decision permitting decided,1403009381000
10548783,register objection and appeal periods,1403009386000
10548783,phase decision taken,1403009386000
10548783,creating cover letter decision,1403009391000
10548783,transcript decision environmental permit to stakeholders,1403009397000
10128593,procedure change after completeness,1403090195000
10128593,phase application receptive,1403090195000
10128593,send letter in progress,1403090199000
10128593,treat subcases content,1403090200000
10128593,completed subcases content,1403090201000
