1560976146258,1560941058000,5,Approve application,1560941058000,
1560977249352,1560957830000,6,Assess eligibility,1560957830000,
1560980181859,1560946614000,6,Appraise property,1560946614000,
1560987884249,1560959430001,6,Loan application rejected,1560959430001,
1560991737445,1560959430000,6,Reject application,1560959430000,
1560997521346,1560961800000,7,Loan  application received,1560961800000,
1561037645154,1561024773000,7,Assess loan risk,1561024773000,
1561040000000,1561040000000,8,Appraise property,1561040000000,
1561046877000,1561046877000,8,Send acceptance pack,1561046877000,
1561047412857,1561023072000,7,Check  application  form completeness,1561023072000,
1561047939000,1561047939000,8,Verify repayment agreement,1561047939000,
1561048884834,1561029813000,7,Assess eligibility,1561029813000,
1561049852222,1561024347000,7,Check credit history,1561024347000,
1561049984472,1561033659001,7,Loan  application approved,1561033659001,
1561058198824,1561042856000,8,Assess eligibility,1561042856000,
1561060914456,1561037785000,8,Check  application  form completeness,1561037785000,
1561062844688,1561029553000,7,Appraise property,1561029553000,
1561063027453,1561030302000,7,Send acceptance pack,1561030302000,
1561064157877,1561032064000,7,Verify repayment agreement,1561032064000,
1561065382763,1561044117000,8,Prepare acceptance pack,1561044117000,
1561065511530,1561035600000,8,Loan  application received,1561035600000,
1561066829911,1561033659000,7,Approve application,1561033659000,
1561067191288,1561049297001,8,Loan  application canceled,1561049297001,
1561071408551,1561041375000,8,Assess loan risk,1561041375000,
1561077112000,1561041183000,8,Check credit history,1561041183000,
1561079554492,1561046581000,8,Check if home insurance quote is requested,1561046581000,
1561081355032,1561049297000,8,Cancel application,1561049297000,
1561109400000,1561109400000,9,Loan  application received,1561109400000,
1561115399000,1561115399000,9,Reject application,1561115399000,
1561124438126,1561111702000,9,Appraise property,1561111702000,
1561133038193,1561112829000,9,Assess eligibility,1561112829000,
1561134799646,1561111543000,9,Check credit history,1561111543000,
1561137022735,1561115399001,9,Loan application rejected,1561115399001,
1561140401583,1561109549000,9,Check  application  form completeness,1561109549000,
1561141233398,1561112676000,9,Assess loan risk,1561112676000,
1561148564871,1561125600000,10,Loan  application received,1561125600000,
1561154561038,1561134545000,10,Assess loan risk,1561134545000,
1561156403633,1561132484000,10,Appraise property,1561132484000,
1561157772894,1561131369000,10,Check  application  form completeness,1561131369000,
1561163754626,1561136145000,10,Assess eligibility,1561136145000,
1561166126112,1561132266000,10,Check credit history,1561132266000,
1561370424000,1561370424000,10,Verify repayment agreement,1561370424000,
1561387772190,1561371048000,10,Cancel application,1561371048000,
1561387872928,1561369047000,10,Send acceptance pack,1561369047000,
1561388933059,1561374077000,11,Appraise property,1561374077000,
1561390194055,1561378644000,11,Assess loan risk,1561378644000,
1561392303000,1561392303000,12,Assess eligibility,1561392303000,
1561395489452,1561383916000,11,Assess eligibility,1561383916000,
1561397136179,1561372200000,11,Loan  application received,1561372200000,
1561397422910,1561384223000,11,Reject application,1561384223000,
1561399230554,1561371048001,10,Loan  application canceled,1561371048001,
1561402659759,1561388482000,12,Check  application  form completeness,1561388482000,
1561402918539,1561373428000,11,Check  application  form completeness,1561373428000,
1561406001085,1561394854001,12,Loan application rejected,1561394854001,
1561406818192,1561384223001,11,Loan application rejected,1561384223001,
1561408640826,1561374459000,11,Check credit history,1561374459000,
1561408828262,1561389628000,12,Assess loan risk,1561389628000,
1561420147868,1561391571000,12,Appraise property,1561391571000,
1561421610857,1561388738000,12,Check credit history,1561388738000,
1561422532521,1561388400000,12,Loan  application received,1561388400000,
1561424981816,1561394854000,12,Reject application,1561394854000,
1561478665224,1561462200000,13,Loan  application received,1561462200000,
1561482034400,1561466784000,13,Assess loan risk,1561466784000,
1561484376678,1561463297000,13,Check credit history,1561463297000,
1561487977212,1561469916000,13,Reject application,1561469916000,
1561490407697,1561478400000,14,Loan  application received,1561478400000,
1561492393008,1561468253000,13,Assess eligibility,1561468253000,
1561492637704,1561462467000,13,Check  application  form completeness,1561462467000,
1561500917310,1561466364000,13,Appraise property,1561466364000,
1561502372335,1561469916001,13,Loan application rejected,1561469916001,
1561502462586,1561481725000,14,Check  application  form completeness,1561481725000,
1561555659884,1561540377000,14,Appraise property,1561540377000,
1561556139001,1561556139001,14,Loan  application canceled,1561556139001,
1561562797000,1561562797000,15,Assess loan risk,1561562797000,
1561564172257,1561548457000,14,Assess loan risk,1561548457000,
1561566171000,1561566171000,15,Prepare acceptance pack,1561566171000,
1561566551000,1561566551000,15,Check if home insurance quote is requested,1561566551000,
1561568025930,1561553801000,14,Send acceptance pack,1561553801000,
1561568400000,1561568400000,16,Loan  application received,1561568400000,
1561570901208,1561556139000,14,Cancel application,1561556139000,
1561572020943,1561553211000,15,Appraise property,1561553211000,
1561574082416,1561557251000,15,Check credit history,1561557251000,
1561574385452,1561552200000,15,Loan  application received,1561552200000,
1561580067369,1561552416000,15,Check  application  form completeness,1561552416000,
1561581961245,1561549244000,14,Assess eligibility,1561549244000,
1561583543339,1561547709000,14,Check credit history,1561547709000,
1561585523638,1561552317000,14,Check if home insurance quote is requested,1561552317000,
1561585898688,1561551738000,14,Prepare acceptance pack,1561551738000,
1561588004700,1561554169000,14,Verify repayment agreement,1561554169000,
1561593219649,1561565927000,15,Assess eligibility,1561565927000,
1561635996000,1561635996000,16,Reject application,1561635996000,
1561647871816,1561627974000,15,Send home insurance quote,1561627974000,
1561648601000,1561648601000,17,Prepare acceptance pack,1561648601000,
1561648672956,1561632018001,15,Loan  application canceled,1561632018001,
1561651899141,1561632018000,15,Cancel application,1561632018000,
1561653590966,1561635255000,16,Assess eligibility,1561635255000,
1561654854205,1561630443000,15,Verify repayment agreement,1561630443000,
1561655439538,1561635217000,16,Assess loan risk,1561635217000,
1561657317499,1561643884000,17,Check  application  form completeness,1561643884000,
1561658937235,1561629758000,16,Check  application  form completeness,1561629758000,
1561662743062,1561651017000,17,Check if home insurance quote is requested,1561651017000,
1561663131311,1561643995000,17,Check credit history,1561643995000,
1561665143151,1561634784000,16,Check credit history,1561634784000,
1561666664183,1561632595000,16,Appraise property,1561632595000,
1561667727999,1561635996001,16,Loan application rejected,1561635996001,
1561668928297,1561644334000,17,Assess loan risk,1561644334000,
1561669548397,1561644490000,17,Appraise property,1561644490000,
1561675681292,1561646227000,17,Assess eligibility,1561646227000,
1561675984138,1561642200000,17,Loan  application received,1561642200000,
1561719146000,1561719146000,18,Check  application  form completeness,1561719146000,
1561719406000,1561719406000,18,Return application back to applicant,1561719406000,
1561722116000,1561722116000,18,Assess eligibility,1561722116000,
1561734919459,1561713139000,17,Send home insurance quote,1561713139000,
1561735911078,1561718216000,17,Cancel application,1561718216000,
1561736087321,1561715722000,17,Verify repayment agreement,1561715722000,
1561737709555,1561716000000,18,Loan  application received,1561716000000,
1561738181753,1561720641000,18,Check  application  form completeness,1561720641000,
1561746560549,1561723796001,18,Loan application rejected,1561723796001,
1561746586590,1561721142000,18,Appraise property,1561721142000,
1561748671467,1561720860000,18,Check credit history,1561720860000,
1561749034210,1561718216001,17,Loan  application canceled,1561718216001,
1561749765576,1561721579000,18,Assess loan risk,1561721579000,
1561752291955,1561719900000,18,Receive updated application,1561719900000,
1561758686943,1561723796000,18,Reject application,1561723796000,
1561764769979,1561732200000,19,Loan  application received,1561732200000,
1561766552811,1561739100000,19,Check credit history,1561739100000,
1561767425700,1561733443000,19,Check  application  form completeness,1561733443000,
1561774258701,1561739115000,19,Appraise property,1561739115000,
1561976934001,1561976934001,19,Loan  application canceled,1561976934001,
1561991979274,1561980377000,20,Reject application,1561980377000,
1561992587530,1561972977000,19,Prepare acceptance pack,1561972977000,
1561993658271,1561972861000,19,Assess eligibility,1561972861000,
1561993964693,1561980377001,20,Loan application rejected,1561980377001,
1561994091995,1561972792000,19,Assess loan risk,1561972792000,
1561994129509,1561973634000,19,Check if home insurance quote is requested,1561973634000,
1561999709588,1561976701000,19,Verify repayment agreement,1561976701000,
1561999974527,1561976934000,19,Cancel application,1561976934000,
1562001367638,1561980080000,20,Assess loan risk,1561980080000,
1562002631499,1561979170000,20,Check  application  form completeness,1561979170000,
1562003567415,1561980353000,20,Assess eligibility,1561980353000,
1562007267982,1561979498000,20,Appraise property,1561979498000,
1562008145109,1561974079000,19,Send acceptance pack,1561974079000,
1562009072620,1561995767000,21,Appraise property,1561995767000,
1562012406026,1561980049000,20,Check credit history,1561980049000,
1562012869894,1561978800000,20,Loan  application received,1561978800000,
1562015019454,1561999143000,21,Check credit history,1561999143000,
1562018301425,1561995000000,21,Loan  application received,1561995000000,
1562023529989,1561995492000,21,Check  application  form completeness,1561995492000,
1562069172000,1562069172000,22,Check credit history,1562069172000,
1562069537000,1562069537000,22,Appraise property,1562069537000,
1562084222688,1562073105000,22,Reject application,1562073105000,
1562089066889,1562062597000,21,Assess loan risk,1562062597000,
1562092159472,1562073105001,22,Loan application rejected,1562073105001,
1562093113868,1562071757000,21,Send acceptance pack,1562071757000,
1562098223889,1562070220000,22,Assess loan risk,1562070220000,
1562101091979,1562068800000,22,Loan  application received,1562068800000,
1562103509428,1562071833000,22,Assess eligibility,1562071833000,
1562104230607,1562068913000,22,Check  application  form completeness,1562068913000,
1562105865747,1562071402000,21,Assess eligibility,1562071402000,
1562107720397,1562075810000,21,Verify repayment agreement,1562075810000,
1562108408836,1562085000000,23,Loan  application received,1562085000000,
1562109270354,1562076860001,21,Loan  application canceled,1562076860001,
1562111171901,1562076860000,21,Cancel application,1562076860000,
1562161855383,1562148770000,23,Check credit history,1562148770000,
1562162646000,1562162646000,24,Check  application  form completeness,1562162646000,
1562162988477,1562149697000,23,Assess loan risk,1562149697000,
1562166979339,1562153413001,23,Loan application rejected,1562153413001,
1562169015000,1562169015000,24,Send acceptance pack,1562169015000,
1562170067924,1562158800000,24,Loan  application received,1562158800000,
1562170478001,1562170478001,24,Loan  application canceled,1562170478001,
1562175376602,1562153413000,23,Reject application,1562153413000,
1562177295707,1562149287000,23,Appraise property,1562149287000,
1562178356135,1562165703000,24,Check credit history,1562165703000,
1562183892375,1562147960000,23,Check  application  form completeness,1562147960000,
1562183926811,1562151595000,23,Assess eligibility,1562151595000,
1562185018093,1562168328000,24,Prepare acceptance pack,1562168328000,
1562189238029,1562166539000,24,Assess loan risk,1562166539000,
1562190613893,1562168977000,24,Check if home insurance quote is requested,1562168977000,
1562196843379,1562164421000,24,Appraise property,1562164421000,
1562199079617,1562169605000,24,Verify repayment agreement,1562169605000,
1562199545914,1562167081000,24,Assess eligibility,1562167081000,
1562201682848,1562170478000,24,Cancel application,1562170478000,
1562252827588,1562233009000,25,Check credit history,1562233009000,
1562256902639,1562232679000,25,Check  application  form completeness,1562232679000,
1562257150947,1562232600000,25,Loan  application received,1562232600000,
1562257545533,1562235732000,25,Assess eligibility,1562235732000,
1562258178847,1562236326000,25,Reject application,1562236326000,
1562261386461,1562236326001,25,Loan application rejected,1562236326001,
1562266074813,1562233712000,25,Assess loan risk,1562233712000,
1562267247510,1562232707000,25,Appraise property,1562232707000,
1562270728504,1562254873000,26,Appraise property,1562254873000,
1562273094065,1562248800000,26,Loan  application received,1562248800000,
1562275217039,1562259503000,26,Check if home insurance quote is requested,1562259503000,
1562275519320,1562256478000,26,Assess loan risk,1562256478000,
1562277505366,1562250623000,26,Check  application  form completeness,1562250623000,
1562279654463,1562251202000,26,Check credit history,1562251202000,
1562283074167,1562256971000,26,Assess eligibility,1562256971000,
1562286214535,1562259493000,26,Prepare acceptance pack,1562259493000,
1562322600000,1562322600000,27,Loan  application received,1562322600000,
1562327167000,1562327167000,27,Check  application  form completeness,1562327167000,
1562336246306,1562322631000,26,Verify repayment agreement,1562322631000,
1562341172193,1562318221000,26,Send home insurance quote,1562318221000,
1562346211002,1562324675001,26,Loan  application approved,1562324675001,
1562354125715,1562327356000,27,Appraise property,1562327356000,
1562354683316,1562324675000,26,Approve application,1562324675000,
1562359422126,1562328083000,27,Check credit history,1562328083000,
1562360047733,1562328326000,27,Assess loan risk,1562328326000,
1562360600996,1562334077000,27,Assess eligibility,1562334077000,
1562363323636,1562336624000,27,Prepare acceptance pack,1562336624000,
1562364126630,1562339681000,27,Check if home insurance quote is requested,1562339681000,
1562364227378,1562343070000,28,Check credit history,1562343070000,
1562365609215,1562340121000,28,Appraise property,1562340121000,
1562367059594,1562339622000,28,Check  application  form completeness,1562339622000,
1562368600413,1562344724000,27,Verify repayment agreement,1562344724000,
1562370609647,1562343874000,27,Send acceptance pack,1562343874000,
1562370715503,1562338800000,28,Loan  application received,1562338800000,
1562588709729,1562577420001,27,Loan  application approved,1562577420001,
1562595925749,1562583499000,28,Prepare acceptance pack,1562583499000,
1562596975726,1562580020000,28,Assess eligibility,1562580020000,
1562598064000,1562598064000,28,Cancel application,1562598064000,
1562598789826,1562577215000,28,Assess loan risk,1562577215000,
1562603150642,1562590511000,29,Check credit history,1562590511000,
1562608227812,1562591190000,29,Assess loan risk,1562591190000,
1562609310376,1562577420000,27,Approve application,1562577420000,
1562611011436,1562585400000,29,Loan  application received,1562585400000,
1562611799858,1562598064001,28,Loan  application canceled,1562598064001,
1562612104370,1562590833000,28,Send acceptance pack,1562590833000,
1562612824286,1562589561000,29,Appraise property,1562589561000,
1562616375168,1562589433000,29,Check  application  form completeness,1562589433000,
1562616935309,1562595069000,29,Prepare acceptance pack,1562595069000,
1562617021178,1562601933000,30,Appraise property,1562601933000,
1562617818333,1562597357000,29,Verify repayment agreement,1562597357000,
1562618064388,1562601813000,30,Check  application  form completeness,1562601813000,
1562620055269,1562598811000,29,Cancel application,1562598811000,
1562620926288,1562587116000,28,Check if home insurance quote is requested,1562587116000,
1562620992684,1562601600000,30,Loan  application received,1562601600000,
1562621431398,1562597104000,29,Send acceptance pack,1562597104000,
1562622687021,1562598811001,29,Loan  application canceled,1562598811001,
1562623434336,1562595821000,29,Check if home insurance quote is requested,1562595821000,
1562625655994,1562592555000,29,Assess eligibility,1562592555000,
1562632724836,1562597092000,28,Verify repayment agreement,1562597092000,
1562672144000,1562672144000,30,Reject application,1562672144000,
1562677682000,1562677682000,31,Appraise property,1562677682000,
1562681444020,1562666692000,30,Assess loan risk,1562666692000,
1562687669202,1562675400000,31,Loan  application received,1562675400000,
1562690252579,1562668530000,30,Assess eligibility,1562668530000,
1562692402661,1562679011000,31,Assess loan risk,1562679011000,
1562695693231,1562672144001,30,Loan application rejected,1562672144001,
1562696263076,1562677812000,31,Check credit history,1562677812000,
1562696979966,1562680032000,31,Assess eligibility,1562680032000,
1562698441962,1562680235001,31,Loan application rejected,1562680235001,
1562699108775,1562675476000,31,Check  application  form completeness,1562675476000,
1562700139744,1562664557000,30,Check credit history,1562664557000,
1562706680913,1562680235000,31,Reject application,1562680235000,
1562712149032,1562691600000,32,Loan  application received,1562691600000,
1562763710000,1562763710000,32,Check if home insurance quote is requested,1562763710000,
1562767945383,1562752114000,32,Appraise property,1562752114000,
1562771535000,1562771535000,33,Assess eligibility,1562771535000,
1562771673000,1562771673000,33,Reject application,1562771673000,
1562771673001,1562771673001,33,Loan application rejected,1562771673001,
1562771906551,1562750625000,32,Check  application  form completeness,1562750625000,
1562776245834,1562761574000,32,Assess eligibility,1562761574000,
1562776578411,1562765400000,33,Loan  application received,1562765400000,
1562778663324,1562756760000,32,Assess loan risk,1562756760000,
1562783570454,1562751162000,32,Check credit history,1562751162000,
1562786848597,1562769775000,32,Send home insurance quote,1562769775000,
1562788412852,1562768810000,33,Check credit history,1562768810000,
1562788856988,1562762637000,32,Prepare acceptance pack,1562762637000,
1562792403943,1562771892001,32,Loan  application canceled,1562771892001,
1562795742331,1562771892000,32,Cancel application,1562771892000,
1562796832150,1562767226000,33,Check  application  form completeness,1562767226000,
1562798254576,1562768882000,33,Assess loan risk,1562768882000,
1562801989126,1562767707000,33,Appraise property,1562767707000,
1562803217026,1562770056000,32,Verify repayment agreement,1562770056000,
1562840780000,1562840780000,34,Check  application  form completeness,1562840780000,
1562846235000,1562846235000,34,Appraise property,1562846235000,
1562853885001,1562853885001,34,Loan  application approved,1562853885001,
1562853984671,1562841299000,34,Assess loan risk,1562841299000,
1562866232811,1562839200000,34,Loan  application received,1562839200000,
1562866370460,1562849256000,34,Check if home insurance quote is requested,1562849256000,
1562867043553,1562855400000,35,Loan  application received,1562855400000,
1562870417764,1562846703000,34,Assess eligibility,1562846703000,
1562871087951,1562841041000,34,Check credit history,1562841041000,
1562875521949,1562856589000,35,Assess loan risk,1562856589000,
1562877020593,1562851048000,34,Send home insurance quote,1562851048000,
1562877134987,1562863441000,35,Appraise property,1562863441000,
1562878717665,1562855855000,35,Check credit history,1562855855000,
1562880738673,1562848741000,34,Prepare acceptance pack,1562848741000,
1562884097454,1562852957000,34,Verify repayment agreement,1562852957000,
1562884337919,1562853885000,34,Approve application,1562853885000,
1562885606094,1562855550000,35,Check  application  form completeness,1562855550000,
1562895525624,1562863627000,35,Assess eligibility,1562863627000,
1562927406000,1562927406000,35,Check if home insurance quote is requested,1562927406000,
1562941685480,1562927593000,35,Send home insurance quote,1562927593000,
1562944316792,1562930200000,36,Check credit history,1562930200000,
1562946101319,1562929193000,35,Cancel application,1562929193000,
1562947970353,1562933564000,36,Assess eligibility,1562933564000,
1562955760881,1562929193001,35,Loan  application canceled,1562929193001,
1562955949072,1562929206000,36,Check  application  form completeness,1562929206000,
1562956432210,1562941060001,36,Loan  application canceled,1562941060001,
1562957339315,1562924364000,35,Prepare acceptance pack,1562924364000,
1562957352076,1562929200000,36,Loan  application received,1562929200000,
1562958613490,1562946548000,37,Check credit history,1562946548000,
1562959213277,1562928681000,35,Verify repayment agreement,1562928681000,
1562962894704,1562929986000,36,Appraise property,1562929986000,
1562963969667,1562933537000,36,Assess loan risk,1562933537000,
1562964415767,1562941060000,36,Cancel application,1562941060000,
1562969301136,1562945400000,37,Loan  application received,1562945400000,
1562970704120,1562938705000,36,Send home insurance quote,1562938705000,
1562973978772,1562939583000,36,Verify repayment agreement,1562939583000,
1562977256199,1562946057000,37,Check  application  form completeness,1562946057000,
1563195167000,1563195167000,38,Check  application  form completeness,1563195167000,
1563200171788,1563183270000,37,Assess loan risk,1563183270000,
1563204940997,1563184128001,37,Loan application rejected,1563184128001,
1563206509079,1563184128000,37,Reject application,1563184128000,
1563207202394,1563181917000,37,Appraise property,1563181917000,
1563209698649,1563183888000,37,Assess eligibility,1563183888000,
1563216421341,1563196961000,38,Check credit history,1563196961000,
1563219696912,1563198701000,38,Assess loan risk,1563198701000,
1563220631609,1563192000000,38,Loan  application received,1563192000000,
1563224256196,1563197023000,38,Appraise property,1563197023000,
1563231110055,1563204844000,38,Check if home insurance quote is requested,1563204844000,
1563232166960,1563208456000,38,Send home insurance quote,1563208456000,
1563233953963,1563203878000,38,Assess eligibility,1563203878000,
1563234269532,1563208200000,39,Loan  application received,1563208200000,
1563236226949,1563204718000,38,Prepare acceptance pack,1563204718000,
1563285249000,1563285249000,39,Verify repayment agreement,1563285249000,
1563287670001,1563287670001,39,Loan  application approved,1563287670001,
1563293532882,1563276777001,38,Loan  application canceled,1563276777001,
1563295560317,1563283152000,40,Check  application  form completeness,1563283152000,
1563297004053,1563276777000,38,Cancel application,1563276777000,
1563297093419,1563279764000,39,Assess loan risk,1563279764000,
1563297853237,1563273488000,39,Appraise property,1563273488000,
1563298857274,1563272146000,39,Check  application  form completeness,1563272146000,
1563299390128,1563288314000,40,Appraise property,1563288314000,
1563300388196,1563270415000,38,Verify repayment agreement,1563270415000,
1563301013381,1563282000000,40,Loan  application received,1563282000000,
1563302304859,1563280441000,39,Assess eligibility,1563280441000,
1563308401716,1563277251000,39,Check credit history,1563277251000,
1563308448414,1563285839000,40,Check credit history,1563285839000,
1563308901062,1563282635000,39,Check if home insurance quote is requested,1563282635000,
1563310147152,1563289450001,40,Loan application rejected,1563289450001,
1563313373334,1563286236000,40,Assess loan risk,1563286236000,
1563313761891,1563281122000,39,Prepare acceptance pack,1563281122000,
1563313925976,1563283197000,39,Send home insurance quote,1563283197000,
1563314391448,1563287670000,39,Approve application,1563287670000,
1563314978568,1563289450000,40,Reject application,1563289450000,
1563320793827,1563288550000,40,Assess eligibility,1563288550000,
1563357157000,1563357157000,41,Check  application  form completeness,1563357157000,
1563364107000,1563364107000,41,Check if home insurance quote is requested,1563364107000,
1563367259846,1563355800000,41,Loan  application received,1563355800000,
1563375141014,1563360214000,41,Assess eligibility,1563360214000,
1563377633000,1563377633000,42,Assess eligibility,1563377633000,
1563378434470,1563357175000,41,Appraise property,1563357175000,
1563381100961,1563367061001,41,Loan  application approved,1563367061001,
1563382478508,1563359271000,41,Check credit history,1563359271000,
1563384558002,1563359562000,41,Assess loan risk,1563359562000,
1563385137266,1563364090000,41,Prepare acceptance pack,1563364090000,
1563385558475,1563366203000,41,Verify repayment agreement,1563366203000,
1563385675246,1563372000000,42,Loan  application received,1563372000000,
1563388578382,1563373110000,42,Check  application  form completeness,1563373110000,
1563391601190,1563373257000,42,Appraise property,1563373257000,
1563393502305,1563375729000,42,Check credit history,1563375729000,
1563398335249,1563367061000,41,Approve application,1563367061000,
1563401041347,1563365243000,41,Send home insurance quote,1563365243000,
1563410191738,1563376825000,42,Assess loan risk,1563376825000,
1563412993122,1563382112000,42,Prepare acceptance pack,1563382112000,
1563445800000,1563445800000,43,Loan  application received,1563445800000,
1563460220177,1563448941000,43,Appraise property,1563448941000,
1563463325464,1563442567000,42,Send home insurance quote,1563442567000,
1563463426454,1563451823000,43,Assess eligibility,1563451823000,
1563463529523,1563448623000,42,Verify repayment agreement,1563448623000,
1563465578015,1563447644000,43,Check credit history,1563447644000,
1563466191362,1563448068000,43,Assess loan risk,1563448068000,
1563468022000,1563468022000,44,Check  application  form completeness,1563468022000,
1563469287836,1563440408000,42,Check if home insurance quote is requested,1563440408000,
1563469310944,1563452605001,43,Loan application rejected,1563452605001,
1563471750960,1563451526001,42,Loan  application approved,1563451526001,
1563473674920,1563447349000,43,Check  application  form completeness,1563447349000,
1563475319070,1563452605000,43,Reject application,1563452605000,
1563479858605,1563462000000,44,Loan  application received,1563462000000,
1563484070332,1563468239000,44,Check credit history,1563468239000,
1563484197773,1563468590000,44,Appraise property,1563468590000,
1563486322126,1563451526000,42,Approve application,1563451526000,
1563499925964,1563468853000,44,Assess loan risk,1563468853000,
1563527429000,1563527429000,44,Prepare acceptance pack,1563527429000,
1563539871000,1563539871000,45,Assess loan risk,1563539871000,
1563540342719,1563526853000,44,Assess eligibility,1563526853000,
1563552869680,1563533698000,44,Verify repayment agreement,1563533698000,
1563554286868,1563530646000,44,Check if home insurance quote is requested,1563530646000,
1563556430764,1563535856000,45,Check  application  form completeness,1563535856000,
1563558972500,1563539419000,45,Check credit history,1563539419000,
1563563735799,1563535861000,44,Cancel application,1563535861000,
1563564230791,1563531931000,44,Send home insurance quote,1563531931000,
1563564816860,1563535800000,45,Loan  application received,1563535800000,
1563567119613,1563554643000,46,Check credit history,1563554643000,
1563568700413,1563543372000,45,Assess eligibility,1563543372000,
1563569053203,1563553364000,46,Appraise property,1563553364000,
1563569956337,1563552948000,46,Check  application  form completeness,1563552948000,
1563571175523,1563535861001,44,Loan  application canceled,1563535861001,
1563571599060,1563537397000,45,Appraise property,1563537397000,
1563572612417,1563552000000,46,Loan  application received,1563552000000,
1563577209000,1563547887001,45,Loan application rejected,1563547887001,
1563579772820,1563547887000,45,Reject application,1563547887000,
1563585034060,1563555532000,46,Assess loan risk,1563555532000,
1563788876000,1563788876000,46,Prepare acceptance pack,1563788876000,
1563795086001,1563795086001,46,Loan  application approved,1563795086001,
1563814804099,1563788676000,46,Assess eligibility,1563788676000,
1563817526670,1563792412000,46,Verify repayment agreement,1563792412000,
1563818750134,1563795086000,46,Approve application,1563795086000,
1563822115098,1563809686000,47,Assess eligibility,1563809686000,
1563822365555,1563804352000,47,Check credit history,1563804352000,
1563822890549,1563803453000,47,Check  application  form completeness,1563803453000,
1563823190370,1563789665000,46,Check if home insurance quote is requested,1563789665000,
1563826618848,1563791231000,46,Send home insurance quote,1563791231000,
1563830781666,1563807386000,47,Appraise property,1563807386000,
1563831555175,1563798600000,47,Loan  application received,1563798600000,
1563832346705,1563809839000,47,Prepare acceptance pack,1563809839000,
1563840585837,1563813873000,47,Check if home insurance quote is requested,1563813873000,
1563842054541,1563806843000,47,Assess loan risk,1563806843000,
1563846630814,1563814800000,48,Loan  application received,1563814800000,
1563887103062,1563874171000,48,Assess loan risk,1563874171000,
1563888756000,1563888756000,49,Check  application  form completeness,1563888756000,
